index	topic	tweets	date	username	likes	retweets	replies	hashtags	class
91	Ali Ngabalin Sakit Stroke	Ternyata kita cuma salah duga kirain ngabalin sakit stroke padahal sakit Jiwa..	2019-02-13 18:17:39+00:00	yudimeno	0	0	0		True News
92	Ali Ngabalin Sakit Stroke	Kita tunggu ngabalin sakit stroke beneran!!	2019-02-13 11:35:11+00:00	wawan_tmr	0	0	0		True News
93	Ali Ngabalin Sakit Stroke	Modus pura-pura sakit agar viral untuk memancing lawan menyebarkan berita hoaks.. Itulah cara Hoaks Ngabalin sampai segitunya.. Innalillahi Jangan2 nanti sakit strokes beneran...	2019-02-13 11:15:22+00:00	sudrajat802	0	0	0		True News
94	Ali Ngabalin Sakit Stroke	"Alhamdulillah kalo ngabalin cm pura"" sakit stroke, ayo bung ngabalun cuap"" lagi agar menggerus elektabilitas jokwi tambah anjlok, liat twit sy sblmnya mendoakan bung ngabalun cpt sembuh,, bung ngabalin itu sprti cowok alay yg mau putusin pacar pura"" sakit.."	2019-02-12 17:41:35+00:00	AdiRz7	0	0	0		True News
95	Ali Ngabalin Sakit Stroke	"STROKE, NGABALIN MASUK RUMAH SAKIT, USTADZ MAAHER BERDOA https://www.youtube.com/attribution_link?a=1KFxJvvxlKo&amp;u=%2Fwatch%3Fv%3DxlWzdPzyP-U%26feature%3Dshare"	2019-02-12 17:25:51+00:00	e_elfis	0	0	0		Other 2
96	Ali Ngabalin Sakit Stroke	"Dikabarkan Masuk Rumah Sakit, Ngabalin: Makan Itu Ente Punya Stroke https://www.nontonvideo.id/view/dikabarkan-masuk-rumah-sakit-ngabalin-makan-itu-ente-punya-stroke/XXevG?utm_source=dlvr.it&amp;utm_medium=facebook"	2019-02-12 07:24:15+00:00	re6arrock	0	0	0		True News
97	Ali Ngabalin Sakit Stroke	jd pak Ngabalin sakit stroke beneran ya?	2019-02-12 02:48:30+00:00	Vwi_Vwi	0	0	0		True News
98	Ali Ngabalin Sakit Stroke	Dihembuskan Hoax Sakit Parah, Ngabalin: Makan Tuh Ente Punya Stroke #AliMochtarNgabalin #Hoax #Pilpres2019 #Stroke #Video https://www.berita168.com/dihembuskan-hoax-sakit-parah-ngabalin-makan-tuh-ente-punya-stroke/	2019-02-11 20:13:21+00:00	berita168	0	0	0	#AliMochtarNgabalin #Hoax #Pilpres2019 #Stroke #Video	True News
99	Ali Ngabalin Sakit Stroke	Bantah Kena Stroke, Ngabalin: Ini Saya Bisa Lari-lari, Saya Enggak Sakit http://dlvr.it/QyfbJY https://twitter.com/obsessionews/status/1094977119367524352/photo/1	2019-02-11 15:31:38+00:00	putry_aisyah92	0	0	0		True News
100	Ali Ngabalin Sakit Stroke	Bantah Kena Stroke, Ngabalin: Ini Saya Bisa Lari-lari, Saya Enggak Sakit http://dlvr.it/QyfbJl	2019-02-11 15:11:04+00:00	News_Analysis21	0	0	0		True News
101	Ali Ngabalin Sakit Stroke	Bantah Kena Stroke, Ngabalin: Ini Saya Bisa Lari-lari, Saya Enggak Sakit http://dlvr.it/QyfbK8	2019-02-11 15:11:03+00:00	faradilaanisa51	0	0	0		True News
102	Ali Ngabalin Sakit Stroke	Bantah Kena Stroke, Ngabalin: Ini Saya Bisa Lari-lari, Saya Enggak Sakit http://dlvr.it/QyfbJv	2019-02-11 15:11:03+00:00	sitifadilah73	0	0	0		True News
103	Ali Ngabalin Sakit Stroke	Bantah Kena Stroke, Ngabalin: Ini Saya Bisa Lari-lari, Saya Enggak Sakit http://dlvr.it/QyfbJZ	2019-02-11 15:11:03+00:00	vika_humairoh	0	0	0		True News
104	Ali Ngabalin Sakit Stroke	Bantah Kena Stroke, Ngabalin: Ini Saya Bisa Lari-lari, Saya Enggak Sakit http://dlvr.it/QyfbJr	2019-02-11 15:11:03+00:00	jamansyril	0	0	0		True News
105	Ali Ngabalin Sakit Stroke	Bantah Kena Stroke, Ngabalin: Ini Saya Bisa Lari-lari, Saya Enggak Sakit http://dlvr.it/QyfbJj	2019-02-11 15:11:03+00:00	revitasans	0	0	0		True News
106	Ali Ngabalin Sakit Stroke	Ngabalin Dikabarkan Stroke dan Masuk Rumah Sakit http://bit.ly/2IjJISf #2019gantipresiden #2019prabowosandi menuju #pilpres2019 #AkutuhPilihPrabowoSandi #PSILawanNasionalisGadungan #BerikanDiaPelukan	2019-02-11 14:47:05+00:00	cybermoeslem	0	0	0	#2019gantipresiden #2019prabowosandi #pilpres2019 #AkutuhPilihPrabowoSandi #PSILawanNasionalisGadungan #BerikanDiaPelukan	False News
107	Ali Ngabalin Sakit Stroke	Dikabarkan Sakit Stroke, Ngabalin: Makan Tuh Ente Punya Stroke! https://www.jarilangit.com/2019/02/dikabarkan-sakit-stroke-ngabalin-makan.html#.XGFawtOU0rQ.twitter	2019-02-11 11:21:55+00:00	Macan_Chirps	0	0	0		True News
108	Ali Ngabalin Sakit Stroke	Dikabarkan Sakit Stroke, Ngabalin: Makan Tuh Ente Punya Stroke! https://www.jarilangit.com/2019/02/dikabarkan-sakit-stroke-ngabalin-makan.html#.XGFaumbGWoA.twitter	2019-02-11 11:21:38+00:00	dewankritis	0	0	0		True News
109	Ali Ngabalin Sakit Stroke	Dikabarkan Sakit Stroke, Ngabalin: Makan Tuh Ente Punya Stroke! https://goo.gl/fb/78o84k #beritaunik	2019-02-11 11:20:55+00:00	jarilangitcom	0	0	0	#beritaunik	True News
110	Ali Ngabalin Sakit Stroke	Ngabalin Dikabarkan Stroke dan Masuk Rumah Sakit https://www.swarakyat.com/2019/02/ngabalin-dikabarkan-stroke-dan-masuk.html	2019-02-11 08:38:20+00:00	materitarbiyah	0	0	0		Other 2
111	Ali Ngabalin Sakit Stroke	STROKE, NGABALIN MASUK RUMAH SAKIT, USTADZ MAAHER sadis....... https://youtu.be/xlWzdPzyP-U https://youtu.be/xlWzdPzyP-USTROKE	2019-02-11 08:26:36+00:00	Flash_F14N	0	0	0		Other 2
112	Ali Ngabalin Sakit Stroke	STROKE, NGABALIN MASUK RUMAH SAKIT, USTADZ MAAHER BERDOA https://youtu.be/xlWzdPzyP-U lewat @YouTube	2019-02-11 05:58:03+00:00	lookinglove62	0	0	0		Other 2
113	Ali Ngabalin Sakit Stroke	Beredar Rumor Ali Ngabalin Stroke dan Dirawat di Rumah Sakit, Begini Kondisi Sesungguhnya http://kaltim.tribunnews.com/2019/02/11/beredar-rumor-ali-ngabalin-stroke-dan-dirawat-di-rumah-sakit-begini-kondisi-sesungguhnya via @tribunkaltim	2019-02-11 05:42:30+00:00	tribunkaltim	0	0	0		True News
114	Ali Ngabalin Sakit Stroke	@null Dikabarkan Sakit Stroke, Ali Ngabalin: Ini Saya Bisa Loncat-loncat Foto Ngabalin https://www.viva.co.id/berita/nasional/1119947-dikabarkan-sakit-stroke-ali-ngabalin-ini-saya-bisa-loncat-loncat	2019-02-11 05:20:46+00:00	fakeyeoja	0	0	0		True News
115	Ali Ngabalin Sakit Stroke	Ngabalin Dikabarkan Stroke dan Masuk Rumah Sakit https://www.beritamuslim.info/2019/02/ngabalin-dikabarkan-stroke-dan-masuk.html	2019-02-11 05:05:23+00:00	rizalsaamar	0	0	0		Other 2
116	Ali Ngabalin Sakit Stroke	Ngabalin Dikabarkan Stroke dan Masuk Rumah Sakit 	2019-02-11 03:31:29+00:00	seesamsnet	0	0	0		Other 2
117	Ali Ngabalin Sakit Stroke	Swara Rakyat: Ngabalin Dikabarkan Stroke dan Masuk Rumah Sakit https://www.swarakyat.com/2019/02/ngabalin-dikabarkan-stroke-dan-masuk.html?spref=tw	2019-02-11 01:16:59+00:00	ariezh86	0	0	0		Other 2
118	Ali Ngabalin Sakit Stroke	Ngabalin Dikabarkan Stroke dan Masuk Rumah Sakit https://media.moslemcommunity.net/2019/02/ngabalin-dikabarkan-stroke-dan-masuk.html	2019-02-11 01:15:35+00:00	beritaislam_org	0	0	0		Other 2
119	Ali Ngabalin Sakit Stroke	Ngabalin Dikabarkan Stroke dan Masuk Rumah Sakit http://bit.ly/2Bqu4hF	2019-02-11 01:15:20+00:00	Nova_Hafidzah	0	0	0		Other 2
120	Ali Ngabalin Sakit Stroke	Ngabalin Dikabarkan Stroke dan Masuk Rumah Sakit http://bitly.com/2WT6Dqx	2019-02-11 01:14:34+00:00	tolongshare	0	0	0		Other 2
121	Ali Ngabalin Sakit Stroke	Ngabalin Dikabarkan Stroke dan Masuk Rumah Sakit, Begini Jawaban Beliau https://www.suarasosmed.info/2019/02/ngabalin-dikabarkan-stroke-dan-masuk.html	2019-02-11 00:56:17+00:00	suarasosmed	0	0	0		Other 2
122	Ali Ngabalin Sakit Stroke	Ngabalin Dikabarkan Stroke dan Masuk Rumah Sakit https://www.republikri.co/2019/02/ngabalin-dikabarkan-stroke-dan-masuk.html	2019-02-11 00:56:01+00:00	Ayu_Prasta	0	0	0		Other 2
123	Al-Jazeera Menyiarkan Kecurangan Pemilu	Akun Erdogan Indonesia mengunggah sebuah video dengan narasi TV Al-Jazeera menyiarkan kecurangan Pemilu di Indonesia. Video tersebut lantas dibagikan banyak orang melalui media sosial dan WhatsApp. 	2019-05-15 13:04:04+00:00	tempocekfakta	0	0	1		True News
124	Al-Jazeera Menyiarkan Kecurangan Pemilu	[Fakta atau Hoaks] Benarkah TV Al-Jazeera Telah Menyiarkan Kecurangan Pemilu di Indonesia? http://dlvr.it/R4wnLL	2019-05-18 00:14:35+00:00	mangmidin2000	0	0	0		False News
125	Al-Jazeera Menyiarkan Kecurangan Pemilu	[Fakta atau Hoaks] Benarkah TV Al-Jazeera Telah Menyiarkan Kecurangan Pemilu di Indonesia? http://dlvr.it/R4wnL2	2019-05-18 00:14:34+00:00	ipahturipah	0	0	0		False News
126	Al-Jazeera Menyiarkan Kecurangan Pemilu	Teras Berita [Fakta atau Hoaks] Benarkah TV Al-Jazeera Telah Menyiarkan Kecurangan #Pemilu… https://goo.gl/fb/bvmioE	2019-05-17 10:52:15+00:00	teraslampung	0	0	0	#Pemilu	False News
127	Al-Jazeera Menyiarkan Kecurangan Pemilu	[Fakta atau Hoaks] Benarkah TV Al-Jazeera Telah Menyiarkan Kecurangan #Pemilu di Indonesia? https://goo.gl/fb/ACQ2PX	2019-05-17 10:47:07+00:00	teraslampung	0	0	0	#Pemilu	False News
128	Al-Jazeera Menyiarkan Kecurangan Pemilu	[Fakta atau Hoaks] Benarkah TV Al-Jazeera Telah Menyiarkan Kecurangan Pemilu di Indonesia? https://www.teraslampung.com/fakta-atau-hoaks-benarkah-tv-al-jazeera-telah-menyiarkan-kecurangan-pemilu-di-indonesia/	2019-05-17 10:22:52+00:00	teraslampung	0	0	0		False News
129	Al-Jazeera Menyiarkan Kecurangan Pemilu	[Fakta atau Hoaks] Benarkah TV Al-Jazeera Telah Menyiarkan Kecurangan Pemilu di Indonesia? Cek Faktanya disini: 	2019-05-16 05:45:06+00:00	temponewsroom	0	0	0		False News
130	Al-Jazeera Menyiarkan Kecurangan Pemilu	(Berita | [Fakta atau Hoaks] Benarkah TV Al-Jazeera Telah Menyiarkan Kecurangan Pemilu ...) https://www.pemilu.org/berita/berita-fakta-atau-hoaks-benarkah-tv-al-jazeera-telah-menyiarkan-kecurangan-pemilu-di-indonesia/ #pemilu #pemilu2019	2019-05-15 03:00:54+00:00	pemilu_org	0	0	0	#pemilu #pemilu2019	False News
131	Alumni UNS Dukung Jokowi	"Alhamdulillah ' KEMENANGAN JOKOWI PUN SEMAKIN TERLIHAT ... ' Kaum Intellectual &amp; Masyarakat Cerdas Wajib Pilih JOKOWI ... , *yang tdk cerdas jangan memaksakan diri .. please ! GILIRAN ALUMNi UNS SOLO , Dukung JOKOWI PRESIDEN 👍 "	2019-01-16 11:47:26+00:00	d13a057faf924ad	1	1	1		False News
132	Alumni UNS Dukung Jokowi	Alhamdulillah .. . Kemenangan JOKOWI Pun Semakin Terlihat ' GILIRAN intelektual Solo .. Alumni UNS mendukung JOKOWI PRESIDEN .. 	2019-01-15 11:41:32+00:00	d13a057faf924ad	1	1	0		False News
133	Alumni UNS Dukung Jokowi	Setelah gerakan 121 Alumni UI For Jokowi kini tunggu tanggal mainnya 261 (26/01/2019) Alumni UNS For Jokowi #OrangPintarPilihJokowi Mari menangkan Jokowi jangan biarkan negri ini jatuh lagi ke tangan para kartel pemburu Rente #01JokowiLagi #01IndonesiaMaju #SalamSatuJempol 👍✅	2019-01-15 07:00:56+00:00	ichwankalimasad	1	1	0	#OrangPintarPilihJokowi #01JokowiLagi #01IndonesiaMaju #SalamSatuJempol	False News
134	Alumni UNS Dukung Jokowi	Hampir semua alumni perguruan tinggi ternama di Indonesia mulai dari UGM, ITS, ITB, IPB, UNS, UNAIR, UNDIP, UNPAD, Parahiyangan, Trisakti, Atmajaya dan lain nya bergabung dalam deklarasi dukung jokowi. orang cerdas pasti tahu mana pemimpin yg berkualitas. #OrangPintarPilihJokowi	2019-01-13 12:33:19+00:00	jasminespeedy90	1	0	0	#OrangPintarPilihJokowi	Other 2
135	Alumni UNS Dukung Jokowi	Bersama alumni yg menyatakan dukungannya kpd Pak Jokowi, dari UI, UNAIR, UNPAD, IPB, UNIV. PANCASILA, USU, UNTAG SBY, ITB, UKI, STP, KOPIN BDG, NHI, ITS, ATMAJAYA, UNPAR, UGM, TRISAKTI, UNSRAT, UII, UNS, ITS SURABAYA, UPN Veteran, Univ Terbuka, European Univ. Antwerp of Belgium	2019-01-13 07:22:56+00:00	haikhael	1	0	0		Other 2
136	Alumni UNS Dukung Jokowi	Deklarasi alumni UI for Jokowi MA adalah Alumni UI, ITB, UGM, ITS, IPB, UNS, UNAI, UNDIP, PADJAJARAN, PARAHIYANGAN, TRISAKTI, ATMAJAYA, Perguruan Tinggi Negeri dan Swasta lainnya. #OrangPintarPilihJokowi	2019-01-13 07:13:06+00:00	YasminEliana19	1	0	0	#OrangPintarPilihJokowi	False News
137	Alumni UNS Dukung Jokowi	Alumni yang terdiri dari beberapa perguruan tinggi terbaik di Indonesia, seperti: UI, UGM, ITB, IPB, USU, UII, Unair, UNS, Undip, Unpad, Trisakti dan sejumlah perguruan tinggi lainnya mengaku dukung Jokowi karena pengalaman dan track record-nya yang baik. #OrangPintarPilihJokowi	2019-01-13 07:05:43+00:00	YasminEliana19	1	0	0	#OrangPintarPilihJokowi	Other 2
138	Alumni UNS Dukung Jokowi	Ketua DPP JoSmart Heri Sosiawan menegaskan, alumni UNS lintas fakultas telah mendeklarasikan JoSmart (Jokowi Sebelas Maret) sebagai organ relawan pendukung Jokowi-Ma'ruf pada 11 Maret 2018 di Hotel Sahid, Jakarta. #MerahkanSolo	2019-01-13 12:00:28+00:00	Freedommm_2	0	0	1	#MerahkanSolo	Misleading News
139	Alumni UNS Dukung Jokowi	Alumni uns gk bikin gerakan jg bela jokowi ? Eh lupa.. bem nya kn anu.. 🤔	2019-01-13 11:59:00+00:00	auliadhila	0	0	1		False News
140	Alumni UNS Dukung Jokowi	Takbiiiir.... RT @nabila10011: Hampir seluruh alumni perguruan tinggi mulai dari UGM, ITS, ITB, IPB, UNS, Unair, Undip, Unpad, Unpar, Universitas Trisakti, Atmajaya dan berbagai perguruan tinggi lainnya hadir dalam deklarasi dukung Jokowi-Amin. #VisiMisiJokowiMenang (1/2)	2019-01-13 11:51:52+00:00	Sulistyonoajaya	0	0	1	#VisiMisiJokowiMenang	False News
141	Alumni UNS Dukung Jokowi	Kemenangan JOKOWI Pun Semakin Terlihat ... Intellectual Alumni UNS SOLO Mendukung PRESIDEN KITA JOKOWI ... 	2019-01-15 14:33:59+00:00	d13a057faf924ad	0	0	0		False News
142	Alumni UNS Dukung Jokowi	Alhamdulillah... Kemenangan JOKOWI Pun Semakin Terlihat .. Alumni UNS Solo. 👍 	2019-01-15 11:56:54+00:00	d13a057faf924ad	0	0	0		False News
143	Alumni UNS Dukung Jokowi	26 Januari 2019 Alumni UNS Deklarasi Dukung Jokowi, Akbar Tandjung Ikut Hadir https://www.tanamonews.com/2019/01/alumni-uns-deklarasi-dukung-jokowi.html	2019-01-14 23:11:49+00:00	tanamonews	0	0	0		False News
144	Alumni UNS Dukung Jokowi	Akbar Tandjung: 26 Januari Alumni UNS Deklarasi Dukung Jokowi 	2019-01-14 21:43:17+00:00	mrheruutoyo	0	0	0		False News
145	Alumni UNS Dukung Jokowi	"Akbar Tanjung: alumni UNS deklarasi dukung Jokowi https://m.detik.com/news/berita/d-4383978/akbar-tandjung-26-januari-alumni-uns-deklarasi-dukung-jokowi?utm_source=twitter&amp;utm_campaign=detikcomsocmed&amp;utm_medium=btn&amp;utm_content=news"	2019-01-14 09:55:17+00:00	harimaumerukam	0	0	0		False News
146	Alumni UNS Dukung Jokowi	Alhmdulliah kemarin alumni UI sekarang alumni -uns deklarasi dukung Jokowi - Amin RI 1 2019 -2024 , semakin di depan mata untuk kemenangan #01JokowiLagi 👍👍 #DesaMajuBersamaJokowi https://m.detik.com/news/berita/d-4383978/akbar-tandjung-26-januari-alumni-uns-deklarasi-dukung-jokowi	2019-01-14 09:25:14+00:00	PutraRahmaa	0	0	0	#01JokowiLagi #DesaMajuBersamaJokowi	False News
147	Alumni UNS Dukung Jokowi	Akbar Tandjung: 26 Januari Alumni UNS Deklarasi Dukung Jokowi http://news.detik.com/read/2019/01/14/152604/4383978/10/akbar-tandjung-26-januari-alumni-uns-deklarasi-dukung-jokowi	2019-01-14 09:02:32+00:00	BlogerSolutions	0	0	0		False News
148	Alumni UNS Dukung Jokowi	3. Peserta deklarasi alumni UI for Jokowi MA adalah Alumni UI, ITB, UGM, ITS, IPB, UNS, UNAI, UNDIP, PADJAJARAN, PARAHIYANGAN, TRISAKTI, ATMAJAYA, Perguruan Tinggi Negeri dan Swasta lainnya. #AlumniPTMenangkanJokowi	2019-01-13 13:28:41+00:00	rinartholic	0	0	0	#AlumniPTMenangkanJokowi	False News
149	Alumni UNS Dukung Jokowi	Hampir semua alumni perguruan tinggi mulai dari UGM, ITS, ITB, IPB, UNS, Unair, Undip, Unpad, Unpar, Universitas Trisakti, Atmajaya dan berbagai perguruan tinggi lainnya hadir dalam deklarasi mendukung Jokowi-Amin... #VisiMisiJokowiMenang	2019-01-13 11:12:02+00:00	Lalanbk12	0	0	0	#VisiMisiJokowiMenang	Other 2
150	Alumni UNS Dukung Jokowi	Gengs tau ga alumni kampus mana aja yg hadir acara deklarasi dukung Pak Jokowi? Hampir seluruh Alumni PT di seluruh Indonesia mulai dari UGM, ITS, ITB, IPB, UNS, Unair, Undip, UnPad, Parahiyangan, Universitas Trisakti, Atmajaya dan brbgai PT lainnya. #OrangPintarPilihJokowi	2019-01-13 08:00:21+00:00	azelkalula	0	0	0	#OrangPintarPilihJokowi	False News
151	Alumni UNS Dukung Jokowi	"RT infoJATIASIH ""RT addiems: Bersama alumni yg menyatakan dukungannya kpd Pak Jokowi, dari UI, UNAIR, UNPAD, IPB, UNIV. PANCASILA, USU, UNTAG SBY, ITB, UKI, STP, KOPIN BDG, NHI, ITS, ATMAJAYA, UNPAR, UGM, TRISAKTI, UNSRAT, UII, UNS, ITS SURABAYA, UPN… """	2019-01-13 02:25:17+00:00	infoJ4T14S1H	0	0	0		Other 2
152	Anak Bendera Bintang kejora	Tersebar Foto Anak dengan Bendera Bintang Kejora, Bupati Nduga Klarifikasi via @@DMS_AMBON @Info_Ambon1 @MalukuBasudara @emahaly	2019-01-02 06:46:09+00:00	DMS_AMBON	0	1	0		Other 1
153	Anak Bendera Bintang kejora	Anak Balutkan Bendera Bintang Kejora ke Tubuh, Bupati Nduga Minta Maaf 	2019-01-02 03:41:15+00:00	papua_maju	0	0	0		Other 1
154	Anak Bendera Bintang kejora	Anak Balutkan Bendera Bintang Kejora ke Tubuh, Bupati Nduga Minta Maaf https://daerah.sindonews.com/read/1367183/174/anak-balutkan-bendera-bintang-kejora-ke-tubuh-bupati-nduga-minta-maaf-1546349988	2019-01-02 02:07:58+00:00	MUHAIMINEMTE	0	0	0		Other 1
155	Anak Bendera Bintang kejora	Anak Pegang Bendera OPM, Ini Penjelasan Bupati Nduga http://wartaindonesia.co.id/anak-pegang-bendera-opm-ini-penjelasan-bupati-nduga/	2019-01-01 22:09:19+00:00	wartaIDN	0	0	0		Other 1
156	Anak MTS Bobol Situs KPU	Bocah MTS bisa bobol situs KPU,apalagi yg pernah bilang bisa nyedot data KPU pasti lbh canggih lagi #PemiluCurangItuKejahatan #PemiluCurangItuKejahatan #PemiluCurangItuKejahatan #PemiluCurangItuKejahatan #PemiluCurangItuKejahatan #DiskualifikasiYangCurang	2019-05-02 09:45:32+00:00	Sulhan11807332	0	1	0	#PemiluCurangItuKejahatan #PemiluCurangItuKejahatan #PemiluCurangItuKejahatan #PemiluCurangItuKejahatan #PemiluCurangItuKejahatan #DiskualifikasiYangCurang	False News
157	Anak MTS Bobol Situs KPU	atau webnya KPU di bobol...? Anak MTs yg jago IT aja bisa ngebobol tuh...☺	2019-05-03 01:26:10+00:00	_no3nk_	1	0	0		False News
158	Anak MTS Bobol Situs KPU	Makanya kemarin itu,mereka bawa anak MTS yg bobol KPU,mereka belajr dr anak itu ut masuk web seseorang dan juga belajr cara menutup celah dr pihak asing/rakyat,intinya mereka belajar dan trus blajr,kpn ada ahli2 IT d masyarkt yg mreka tau,pasti sgla mcm cra spya mrka dptkn orng,	2019-05-05 22:44:32+00:00	CebongInsaf2	0	0	0		False News
159	Anak MTS Bobol Situs KPU	Sama anak mts aja bs di bobol...apalagi sama yg lebih cerdas	2019-05-05 20:58:47+00:00	Birufirdaus	0	0	0		Other 1
160	Anak MTS Bobol Situs KPU	"Anak MTs saja bisa membobol server KPU. Yakin server KPU aman? Bobol Server KPU, Putra Aji Adhari Ngaku Bisa Tambah Data http://news-id.dailyadvent.com/news/detail/601e9f5903a41f8c03e2d5ccc05487b6?features=2097161&amp;client=mini&amp;uid=83a97101fe7caf4fb6f8e4df043b873cd03c8822&amp;like_list=like-surprise&amp;like_count=5&amp;share=1&amp;sharesource=twitter&amp;shareuid=b9c7ff179e3d5d8ee72ab60bf836ee7dc61f8bf3 #TrendingNews #OperaNews #Video"	2019-05-05 18:06:57+00:00	pendibogares	0	0	0	#TrendingNews #OperaNews #Video	False News
161	Anak MTS Bobol Situs KPU	Cek Fakta atau Hoaks: [BENAR] Klarifikasi Putra Aji Adhari, Anak Kelas ll MTS yang “Bobol” Situs KPU Pemilu 2019 http://kabarpolitik.com/cek-fakta-atau-hoaks-benar-klarifikasi-putra-aji-adhari-anak-kelas-ll-mts-yang-bobol-situs-kpu-pemilu-2019/	2019-05-04 03:30:57+00:00	kabarpol	0	0	0		True News
162	Anak MTS Bobol Situs KPU	Hoax...!! tapi secara fakta di tahun 2017 masih MTS udah bisa ya bobol situs 😁 #KPUMelayani @KPU_ID	2019-05-03 12:56:26+00:00	putraredtra	0	0	0	#KPUMelayani	True News
163	Anak MTS Bobol Situs KPU	Memang seluruh pendukung 02 itu penebar hoax termasuk koordinator jubirnya.🤣🤣🤣 Anak Kelas ll MTS Bobol Situs KPU Pemilu 2019, HOAX! Hati-hati #HoaxPemilu karena #FaktaPemilu kejadian tersebut tahun 2017, web yang dimasukinya adalah http://ppid.kpu.go.id, bukan web Pemilu2019	2019-05-03 08:38:10+00:00	Ansor1Bengkulu	0	0	0	#HoaxPemilu #FaktaPemilu	True News
164	Anak MTS Bobol Situs KPU	jangan bilang sekelas bocah mts lah, wong dia aja bisa bobol server nasa kok..kmu sekelas apa emang dan bisa apa ?@reftyWF cuma nyinyir kan	2019-05-03 07:01:42+00:00	Galihramorones	0	0	0		False News
165	Anak MTS Bobol Situs KPU	Bocah kelas II MTS bobol situs KPU..!! Bbrp sub domain/area website KPU masih lemah, ujar bocah tsb.. . . 😱😱sekelas bocah MTS bisa ngutak ngatik situs KPU.. @KPU_ID PU apaa kabar?? https://twitter.com/reftyWF/status/1123593597364781056/video/1	2019-05-02 12:16:07+00:00	MulyantoRody	0	0	0		False News
166	Anak MTS Bobol Situs KPU	Bocah kelas II MTS bobol situs KPU..!! Bbrp sub domain/area website KPU masih lemah, ujar bocah tsb.. . . 😱😱sekelas bocah MTS bisa ngutak ngatik situs KPU.. @KPU_ID PU apaa kabar?? https://www.facebook.com/1227316773/posts/10214708794973318/	2019-05-02 08:59:48+00:00	DjUfm1	0	0	0		False News
167	Anak MTS Bobol Situs KPU	Ini gimana yg gembar gembor cloud computing tapi server KPU brantakan gtu, dan mudah d bobol sama anak sekolah MTS... 🤣🤣🤣🤣🤣🤣	2019-05-02 02:19:34+00:00	iinpalupi	0	0	0		False News
168	Anak MTS Bobol Situs KPU	Anggaran triliyunan. Tapi anak kelas 2 MTS aja bisa bobol situsnya. Sehat kalian? @KPU_ID @bawaslu_RI	2019-05-02 02:18:43+00:00	yunitaaa10	0	0	0		False News
169	Anak MTS Bobol Situs KPU	hei KPU liat ntuh, keamanan situs anda itu rapuh. sekelas anak MTS aja bisa bobol apalagi seoarang IT/hacker akan lebih mudah...jika tidak ada tindak lanjut dari KPU mk kami anggap kalian melakukan pembiaran agr situs memang disengaja untuk diretas.	2019-05-02 02:11:11+00:00	AlfinHairul	0	0	0		False News
170	Anggaran Kotak Suara Kardus	Biaya besar hasilnya kotak kardus...siapapun akan ketawa kalau ada yg percaya kardus lebih kuat dari alumunium.	2019-04-11 07:40:09+00:00	arifjhonz	0	0	0		Misleading News
171	Anggaran Kotak Suara Kardus	Begini kualitas pemilu saat ini? Biaya Triliunan kotak suaranya penyok. @KPU_ID bagaimana ini? Biaya triliunan. Suara rakyat hanya dilindungi dgn kardus penyok begini? 	2019-04-09 10:06:14+00:00	muhamadrdani	0	0	0		Misleading News
